row754,series,has_opening,fold,V_exp,V_def,V_opt
160,14,1,3,38.89,75.74039999999995,87.52379598214306
161,14,1,3,67.61,76.00789999999998,88.32279910714297
162,14,1,3,66.34,76.00789999999998,88.32279910714297
163,14,1,3,63.85,75.74039999999995,88.3886251488097
164,0,0,0,760.0,616.35225,712.0192933333333
165,0,0,0,480.0,612.05125,699.9408933333336
166,0,1,0,340.0,597.1725333333335,672.3700266666666
167,0,1,0,300.0,597.1725333333335,672.3700266666666
168,0,1,0,360.0,593.2515333333336,669.0582599999999
169,0,1,0,260.0,624.1370166666668,677.0427733333332
170,0,1,0,460.0,648.3609833333335,689.8373666666664
171,0,1,0,410.0,641.4894833333335,674.5480133333333
172,0,1,0,480.0,660.7089000000001,687.4486866666666
173,0,1,0,360.0,606.5737333333334,665.4349066666665
174,0,0,0,193.0,194.06142857142856,198.70086666666668
175,0,1,0,99.0,185.27,180.9751866666667
176,0,1,0,126.0,190.21,184.19234666666674
177,0,1,0,77.0,183.87,180.0571866666667
178,0,1,0,95.0,183.87,180.0571866666667
179,0,1,0,135.0,191.08,192.1349866666667
180,0,1,0,172.0,196.93,197.24098666666669
181,0,1,0,115.0,187.95,189.71778666666668
182,0,1,0,139.0,187.95,189.71778666666668
183,15,0,4,56.0,56.223999999999975,55.53859999999997
184,15,1,4,29.0,54.91199333333333,52.18542066666668
185,15,1,4,33.0,54.70494333333332,52.125480666666675
186,15,1,4,24.0,54.13734333333332,52.125480666666675
187,15,1,4,47.0,55.55687999999999,54.42490000000004
188,15,1,4,36.0,54.91199333333333,52.18542066666668
189,15,1,4,41.0,54.70494333333332,52.125480666666675
190,15,1,4,37.0,53.99309333333333,52.32548066666668
191,15,1,4,56.0,55.77727999999999,54.22490000000004
192,16,0,1,901.0,1025.8139999999999,929.0603888888887
193,16,1,1,761.0,941.3491666666669,712.1488865079366
194,16,1,1,781.0,941.3491666666669,712.1488865079366
195,16,1,1,831.0,941.3491666666669,712.1488865079366
196,16,1,1,671.0,941.3491666666669,712.1488865079366
197,16,1,1,681.0,941.3491666666669,712.1488865079366
198,17,0,4,234.0,251.63099999999994,253.31852000000026
199,17,1,4,182.0,146.59679570707073,146.9149192352095
200,17,1,4,145.0,131.9927651515151,136.25747558441586
201,17,1,4,198.0,162.87624332611836,156.50872705627705
202,17,1,4,180.0,152.36884570707068,147.63814324675337
203,17,1,4,213.0,176.31606237373745,171.46960991342007
204,17,1,4,197.0,168.75756237373741,164.552801818182
205,17,1,4,218.0,196.56253181818184,190.22674181818198
206,17,1,4,212.0,190.8425318181819,184.36322372294399
207,17,1,4,220.0,198.86650000000006,191.29908848484862
208,17,1,4,215.0,193.02210000000005,185.41522372294395
209,17,1,4,223.0,198.86650000000006,191.29908848484862
210,17,1,4,219.0,193.02210000000005,185.41522372294395
211,0,1,0,128.0,189.78,185.7311866666667
212,0,1,0,112.0,189.78,185.7311866666667
213,0,1,0,78.0,181.88,175.5459866666667
214,0,1,0,98.0,181.88,175.5459866666667
215,0,1,0,53.0,183.33,179.9059866666667
216,0,1,0,141.0,183.33,179.9059866666667
217,0,1,0,147.0,190.73,189.52382666666668
218,0,1,0,119.0,190.73,189.52382666666668
219,0,1,0,143.0,188.85,187.6998266666667
220,0,1,0,166.0,188.85,187.6998266666667
221,0,1,0,159.0,184.84,183.15062666666668
222,0,1,0,142.0,184.84,183.15062666666668
223,0,1,0,99.0,185.69,185.95062666666666
224,0,1,0,107.0,185.69,185.95062666666666
225,0,1,0,100.0,185.69,185.95062666666666
226,0,1,0,158.0,185.69,185.95062666666666
227,0,1,0,192.0,191.7,192.1189866666667
228,0,1,0,176.0,191.7,192.1189866666667
229,0,1,0,152.0,187.09,187.39378666666667
230,0,1,0,199.0,187.09,187.39378666666667
231,0,1,0,141.0,188.14,189.89378666666667
232,0,1,0,185.0,188.14,189.89378666666667
233,18,0,1,129.0,159.13549999999998,148.6435126361656
234,19,0,4,365.0,377.754,381.9896
235,20,0,2,2450.0,1510.42,1295.2323333333334
236,21,0,3,411.0,337.35666666666674,346.9713452380954
237,22,0,1,216.0,203.85216666666668,193.7443408641976
238,23,0,4,98.0,82.4777,83.62280000000001
239,24,0,0,199.0,222.328,220.68640000000002
240,25,0,4,330.0,366.932,427.9348
241,26,0,3,440.0,420.30800000000005,428.27899999999994
242,27,0,1,578.0,557.238,521.8694069264072
243,28,0,0,152.0,178.607,185.08528000000004
244,29,0,2,283.0,357.3260000000001,339.1967679738564
245,30,0,0,194.0,276.9695,257.4128000000001
246,31,0,2,322.0,296.284,283.15809956709955
247,32,0,0,2153.0,1727.42,1260.9247999999998
248,33,0,3,306.0,301.64849999999996,324.3487383658007
249,34,0,2,330.0,333.166,317.93162499999994
250,35,0,0,447.0,467.16900000000004,458.8108
251,36,0,4,315.0,287.5926666666667,284.5717333333333
252,37,0,4,83.0,104.56649999999999,105.3564
253,38,0,2,600.0,709.2020000000001,683.4685999999998
254,39,0,0,281.0,289.631,310.7796
255,40,0,0,280.0,245.29425396825397,256.94992380952385
256,41,0,2,334.0,357.86400000000003,343.55185606060604
257,42,0,4,260.0,248.523,245.14052
258,19,0,4,356.0,347.68,351.8584
259,20,0,2,2050.0,1509.66,1296.4405000000002
260,43,0,4,177.0,186.33599999999998,187.9932
261,44,0,4,78.0,86.13109999999998,86.27791999999998
262,45,0,2,648.0,670.1,699.7323888888889
263,46,0,1,251.0,343.43,344.2617537037037
264,23,0,4,104.0,83.13015,83.84543333333335
265,47,0,4,341.0,313.32200000000006,323.1616
266,48,0,4,603.0,656.6010000000001,683.07
267,49,0,2,1450.0,1038.36,906.735
268,50,0,3,244.0,268.52,271.3405375
269,51,0,1,166.0,212.84806621156622,209.51340618948953
270,52,0,1,378.0,309.026,317.3528571638239
271,53,0,2,187.0,182.59400000000002,182.4948703703704
272,54,0,1,628.0,707.632,619.5994518518519
273,55,0,2,165.0,202.00599999999997,194.36393690476189
274,56,0,2,368.0,351.575,363.45183333333335
275,57,0,0,243.0,388.12700000000007,364.65423333333314
276,58,0,1,394.0,394.834,416.212821446455
277,59,0,0,339.0,330.52,326.72560000000004
278,60,0,2,498.0,458.7760000000003,424.8724166666659
279,61,0,1,307.0,199.11,207.66257260073576
280,27,0,1,311.0,419.452,427.7596044572711
281,62,0,0,426.0,375.51800000000003,377.85159999999996
282,63,0,0,311.0,255.7305833333333,282.02111714285707
283,64,0,1,83.0,67.55529999999996,83.58032777777787
284,65,0,2,371.0,418.976,423.61599999999964
285,66,0,1,338.0,272.73,335.373933991934
286,49,0,2,1100.0,1038.36,907.5863333333334
287,67,0,1,358.0,308.18100000000004,316.74440746352417
288,68,0,4,45.0,64.0997,68.0528
289,68,0,4,97.0,94.4815,97.0266
290,69,0,2,331.0,253.889,262.92869812409816
291,21,0,3,431.0,393.712,411.39217857142853
292,70,0,2,34.0,39.153240000000004,60.165177777777764
293,71,0,4,194.0,189.986,184.208
294,72,0,4,1381.0,2181.11,2032.196
295,73,0,0,464.0,456.02,445.8096
296,45,0,2,547.0,507.31,624.7109999999999
297,74,0,0,668.0,741.1885000000001,780.8602021978021
298,75,0,2,436.0,418.22,418.65219444444443
299,76,0,3,365.0,365.13614285714283,374.9158793290042
300,77,0,1,227.0,205.15,225.17881146836706
301,20,0,2,2400.0,1530.74,1307.0689999999997
302,78,0,4,245.0,290.88,297.44
303,79,0,4,245.0,228.86900000000003,232.2814666666667
304,80,0,3,480.0,513.2680000000001,532.091336038959
305,81,0,2,136.0,103.2573,126.07731269841271
306,82,0,0,301.0,379.9939999999999,369.4618666666666
307,83,0,0,645.0,384.17199999999997,447.2083999999999
