row754,series,has_opening,fold,V_exp,V_def,V_opt
440,156,0,2,332.0,336.093534435715,325.7900660994359
441,31,0,2,422.0,453.4262028481822,439.71510931369835
442,157,0,2,294.0,242.1962033262317,280.1268394569836
443,158,0,0,177.0,166.26190533998565,177.2418173893386
444,159,0,4,2681.0,2171.534383561532,2154.9469043222125
445,97,0,0,282.0,255.88117904681712,248.27339782334948
446,22,0,1,184.0,215.53186009178143,213.58054119052497
447,160,0,4,170.0,104.43330315109586,134.67165097790885
448,19,0,4,356.0,435.08160907721765,401.314919113905
449,29,0,2,825.0,797.4992060199818,706.685518612953
450,29,0,2,257.0,328.8622412519806,300.0287474154062
451,161,0,3,418.0,408.0925344097447,380.93293221548316
452,162,0,1,204.0,173.3239104202957,155.1644426490231
453,104,0,2,56.0,90.47661636232644,52.47360171491003
454,127,0,2,365.0,304.13450014259314,367.46968422452755
455,163,0,0,579.0,521.7970360582634,593.1966476569553
456,59,0,0,531.0,410.5951569935971,370.1848785324021
457,164,0,2,183.0,202.35538960257026,199.9838905351057
458,165,0,3,696.0,656.2402043942297,672.7619491483922
459,68,0,4,66.0,93.16338597660781,89.14610237965155
460,166,0,1,789.0,759.2758734380538,779.1416032112494
461,167,0,3,236.0,253.38188106799709,283.7654767899525
462,104,0,2,67.0,78.94531458552575,76.86193742333394
463,59,0,0,339.0,320.2091379371948,297.29450116765236
464,43,0,4,198.0,188.8813689676882,147.36592299124473
465,82,0,0,443.0,476.7120571961433,550.8514985920156
466,168,0,3,357.0,346.7650676079349,379.2116906532437
467,23,0,4,104.0,102.13495565628337,100.4539043871126
468,169,0,0,197.0,169.23908621372132,173.69370575435667
469,27,0,1,467.0,416.2054927705522,479.73402176494056
470,170,0,3,965.0,969.5938509105421,916.4572442759143
471,171,0,1,71.0,87.78602160018357,82.90347433525211
472,65,0,2,331.0,376.656893450637,433.7425954280886
473,172,0,4,64.0,72.19280300269695,53.23107781562254
474,86,0,3,88.0,72.8035752791403,88.41416831241546
475,111,0,4,249.0,368.0212134140286,314.0958271672468
476,37,0,4,88.0,131.96048900028285,148.85094168153597
477,170,0,3,1041.0,1035.4992613815994,1063.1519512313575
478,111,0,4,200.0,233.9919176301116,242.65088473577032
479,75,0,2,498.0,499.62419314887654,516.2910030510534
480,92,0,1,105.0,91.0140098303293,104.77600936229997
481,104,0,2,79.0,88.40960016135354,93.48673107598555
482,105,0,2,137.0,165.9074432057455,138.49457662650283
483,173,0,3,160.0,202.74261575117367,200.3394653438193
484,33,0,3,271.0,241.56103544170603,262.50732695014375
485,174,0,0,400.0,349.07088072897074,354.6351553804767
486,175,0,0,430.0,379.35266159859543,432.8819413484369
487,27,0,1,378.0,414.73726350796886,431.2704752901948
488,176,0,0,1099.0,731.5020299310193,863.708640545912
489,177,0,3,180.0,177.07905317353166,178.57413576499698
490,33,0,3,230.0,239.5999299956766,221.20267670196526
491,173,0,3,243.0,271.88882162782244,246.8539711138683
492,59,0,0,292.0,404.160764556417,344.4779062706761
493,71,0,4,148.0,137.9905804657834,140.90772091610094
494,125,0,3,397.0,389.4862688459109,357.25997483922555
495,178,0,0,149.0,190.34132128818996,141.0597691092944
496,111,0,4,202.0,233.9919176301116,242.65088473577032
497,111,0,4,320.0,271.34970799365436,267.6546072775497
498,179,0,4,152.0,171.34981167744562,165.60718773217593
499,52,0,1,343.0,307.2993737805733,307.92629261797805
500,49,0,2,1450.0,1152.463344317491,1211.2691920035516
501,84,0,0,57.0,98.66226699562515,74.50877262257266
502,180,0,3,252.0,220.8330433129492,234.14432506562318
503,104,0,2,57.0,73.08477092105677,57.806969968461104
504,163,0,0,580.0,521.7970360582634,656.8579445745506
505,28,0,0,240.0,170.06327915160048,185.6385491979877
506,124,0,3,215.0,186.36885775622324,196.551003106425
507,105,0,2,174.0,188.108486853889,187.53083050357256
508,181,0,2,361.0,253.9565192747123,268.0550903804664
509,182,0,0,105.0,82.55388222471144,89.003942358138
