row754,series,has_opening,fold,V_exp,V_def,V_opt
215,0,1,0,53.0,157.05275299922067,110.04003601802015
216,0,1,0,141.0,157.05275299922067,110.04003601802015
217,0,1,0,147.0,181.2233773753611,148.89418149432143
218,0,1,0,119.0,181.2233773753611,148.89418149432143
219,0,1,0,143.0,176.78072308453625,135.9321093476811
220,0,1,0,166.0,176.78072308453625,135.9321093476811
221,0,1,0,159.0,140.82163145884306,109.36014888900411
222,0,1,0,142.0,140.82163145884306,109.36014888900411
223,0,1,0,99.0,151.85532806312276,109.36014888900411
224,0,1,0,107.0,151.85532806312276,109.36014888900411
225,0,1,0,100.0,151.85532806312276,109.36014888900411
226,0,1,0,158.0,151.85532806312276,109.36014888900411
227,0,1,0,192.0,197.9705836123449,159.1150141418811
228,0,1,0,176.0,197.9705836123449,159.1150141418811
229,0,1,0,152.0,158.95367496733067,122.09550261461351
230,0,1,0,199.0,158.95367496733067,122.09550261461351
231,0,1,0,141.0,169.44888171493162,122.09550261461351
232,0,1,0,185.0,169.44888171493162,122.09550261461351
233,18,0,1,129.0,141.21715947206903,137.95447832755795
234,19,0,4,365.0,383.6638687548981,389.3420170215884
235,20,0,2,2450.0,1290.6672805482422,1519.6174910317102
236,21,0,3,411.0,382.68234211505626,393.52576023981004
237,22,0,1,216.0,199.58495266334387,189.11304450529582
238,23,0,4,98.0,83.15312383903756,71.39344078960625
239,24,0,0,199.0,222.48652976931592,214.10079746687043
240,25,0,4,330.0,417.5491260353843,424.3935260161411
241,26,0,3,440.0,434.08030565338413,436.93357384944164
242,27,0,1,578.0,561.1599211596624,565.2597802951242
243,28,0,0,152.0,152.25577485156956,136.34443934829326
244,29,0,2,283.0,339.6610354586452,327.15105809944737
245,30,0,0,194.0,208.8408808473588,228.97112136330762
246,31,0,2,322.0,299.78064149673327,307.12778393753126
247,32,0,0,2153.0,1400.643628660767,1591.4147575167744
248,33,0,3,306.0,358.68731982509155,360.2556650289398
249,34,0,2,330.0,272.77139823836995,296.09012625259186
250,35,0,0,447.0,519.5129394169205,526.7819804932969
251,36,0,4,315.0,304.8361288760348,302.00609160353906
252,37,0,4,83.0,88.07923909212718,112.09404431012223
253,38,0,2,600.0,625.3222405741446,608.3718616553969
254,39,0,0,281.0,279.70535172917556,238.19332375296494
255,40,0,0,280.0,267.657461701759,276.3451887108726
256,41,0,2,334.0,345.84977550983086,328.43263537277534
257,42,0,4,260.0,252.62285184872297,234.83733728484788
258,19,0,4,356.0,361.4703488537101,362.3425302405337
259,20,0,2,2050.0,1256.847284001889,1474.009845459426
260,43,0,4,177.0,179.9644293262833,175.28127152152695
261,44,0,4,78.0,86.37705390762193,96.6895931914857
262,45,0,2,648.0,638.4849642328822,608.439739636185
263,46,0,1,251.0,353.6830962319682,354.4080619905949
264,23,0,4,104.0,76.68585050039064,67.02620507787083
265,47,0,4,341.0,346.48163443777713,338.00126001918557
266,48,0,4,603.0,613.9127240475226,664.6224521176691
267,49,0,2,1450.0,1086.773695140549,1029.4285191294025
268,50,0,3,244.0,230.41814200428757,241.43101867960203
269,51,0,1,166.0,193.64004206706795,187.47364382603584
270,52,0,1,378.0,303.2131789725496,295.8437756668178
